order_id,user_id,user_name,city,membership,restaurant_id,restaurant_name_orders,cuisine,rating,order_date,total_amount
1884,2815,User_2815,Chennai,Regular,69,Classic Tiffins Punjabi,Chinese,4.9,18-05-2023,1484.31
1885,2770,User_2770,Hyderabad,Regular,154,Spice Biryani Multicuisine,Chinese,4.7,08-07-2023,170.57
1886,63,User_63,Pune,Regular,397,Amma Foods Family Restaurant,Indian,4.8,05-04-2023,1368.68
1887,632,User_632,Chennai,Gold,20,Hotel Cafe Punjabi,Indian,3.7,23-11-2023,279.69
1888,2259,User_2259,Bangalore,Gold,193,Swagath Eatery Multicuisine,Chinese,3.8,18-11-2023,1370.69
1889,1478,User_1478,Pune,Gold,72,Sri Foods Chinese,Mexican,3.4,02-08-2023,1447.74
1890,2693,User_2693,Pune,Regular,137,Swagath Delights Andhra,Indian,3.2,19-04-2023,1024.81
1891,49,User_49,Chennai,Regular,491,Classic Tiffins Chinese,Chinese,3.0,10-03-2023,1447.47
1892,2,User_2,Pune,Gold,245,Classic Biryani North Indian,Mexican,3.5,06-06-2023,141.17
1893,2701,User_2701,Chennai,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3,22-09-2023,1028.62
1894,1456,User_1456,Chennai,Regular,326,Classic Mess Punjabi,Italian,4.8,31-10-2023,906.42
1895,1086,User_1086,Bangalore,Gold,290,Taste of Kitchen Chinese,Chinese,4.9,13-04-2023,389.08
1896,1887,User_1887,Bangalore,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,18-08-2023,461.89
1897,139,User_139,Pune,Gold,271,Hotel Curry House North Indian,Chinese,3.8,01-11-2023,790.55
1898,2765,User_2765,Chennai,Gold,245,Classic Biryani North Indian,Mexican,3.5,07-01-2023,874.79
1899,845,User_845,Bangalore,Gold,147,Amma Cafe South Indian,Italian,3.2,20-07-2023,903.12
1900,1222,User_1222,Chennai,Regular,241,Hotel Biryani Andhra,Chinese,3.9,31-07-2023,1220.07
1901,683,User_683,Hyderabad,Regular,188,Swagath Mess Multicuisine,Chinese,4.6,21-04-2023,1420.31
1902,1069,User_1069,Chennai,Regular,310,Spice Cafe Pure Veg,Indian,4.1,19-07-2023,789.81
1903,1376,User_1376,Hyderabad,Gold,386,Sai Cafe Andhra,Italian,4.3,24-06-2023,1016.52
1904,452,User_452,Bangalore,Gold,306,Grand Dhaba Non-Veg,Chinese,4.8,20-09-2023,224.51
1905,2698,User_2698,Hyderabad,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0,12-07-2023,1015.97
1906,1358,User_1358,Chennai,Regular,183,Taste of Biryani Non-Veg,Chinese,3.7,04-06-2023,390.13
1907,174,User_174,Pune,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,08-06-2023,663.05
1908,812,User_812,Bangalore,Regular,66,Swagath Dhaba Punjabi,Italian,4.7,29-12-2023,135.01
1909,5,User_5,Pune,Gold,149,Amma Restaurant South Indian,Mexican,3.6,13-06-2023,102.82
1910,2638,User_2638,Bangalore,Gold,451,Classic Curry House Andhra,Chinese,3.7,19-05-2023,1058.86
1911,799,User_799,Chennai,Regular,354,Darbar Kitchen Chinese,Indian,3.8,24-01-2023,1050.37
1912,2362,User_2362,Chennai,Regular,2,Royal Delights South Indian,Indian,4.1,25-08-2023,657.49
1913,2462,User_2462,Chennai,Gold,483,Darbar Restaurant Family Restaurant,Chinese,4.5,19-12-2023,1334.93
1914,1522,User_1522,Chennai,Gold,17,Udupi Delights Non-Veg,Indian,4.6,02-12-2023,415.79
1915,1578,User_1578,Pune,Gold,230,Sai Tiffins Andhra,Chinese,3.6,16-07-2023,1116.17
1916,1732,User_1732,Pune,Regular,242,Classic Dhaba Punjabi,Mexican,4.0,29-09-2023,226.7
1917,648,User_648,Chennai,Gold,63,Ruchi Foods South Indian,Italian,5.0,25-09-2023,839.82
1918,1588,User_1588,Hyderabad,Gold,314,New Eatery Punjabi,Indian,4.1,06-02-2023,1166.9
1919,2377,User_2377,Bangalore,Regular,468,New Restaurant North Indian,Chinese,4.8,20-02-2023,912.88
1920,2555,User_2555,Bangalore,Regular,125,Sai Foods Family Restaurant,Chinese,4.3,23-04-2023,360.97
1921,1839,User_1839,Hyderabad,Regular,261,Spice Mess Non-Veg,Italian,3.5,22-11-2023,1178.53
1922,804,User_804,Bangalore,Gold,53,Swagath Delights Andhra,Indian,4.5,20-06-2023,758.64
1923,2605,User_2605,Hyderabad,Gold,330,Udupi Eatery Multicuisine,Italian,3.9,29-01-2023,264.98
1924,2754,User_2754,Bangalore,Regular,481,Sai Restaurant Non-Veg,Indian,4.2,12-10-2023,585.82
1925,2963,User_2963,Pune,Regular,195,Taste of Delights Multicuisine,Indian,3.4,06-04-2023,1093.81
1926,2902,User_2902,Hyderabad,Regular,94,Taste of Eatery Andhra,Chinese,4.5,30-06-2023,647.64
1927,2016,User_2016,Pune,Regular,7,Ruchi Biryani Punjabi,Italian,3.2,19-12-2023,1407.37
1928,1618,User_1618,Bangalore,Gold,491,Classic Tiffins Chinese,Chinese,3.0,05-05-2023,300.81
1929,79,User_79,Hyderabad,Regular,98,Ruchi Dhaba Non-Veg,Indian,4.0,25-09-2023,1050.68
1930,2325,User_2325,Pune,Gold,213,Amma Dhaba Punjabi,Indian,3.7,15-04-2023,643.55
1931,2859,User_2859,Hyderabad,Regular,208,New Curry House South Indian,Mexican,4.7,09-01-2023,497.2
1932,2354,User_2354,Chennai,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9,12-08-2023,415.39
1933,683,User_683,Hyderabad,Regular,498,Darbar Tiffins Non-Veg,Chinese,3.9,11-01-2023,796.24
1934,2586,User_2586,Hyderabad,Regular,444,Classic Cafe Family Restaurant,Chinese,4.7,18-02-2023,606.82
1935,2922,User_2922,Chennai,Gold,267,Darbar Cafe Punjabi,Chinese,4.2,06-07-2023,477.03
1936,1824,User_1824,Bangalore,Regular,368,Sri Dhaba Pure Veg,Indian,4.4,05-01-2023,815.44
1937,2810,User_2810,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5,20-07-2023,738.25
1938,1933,User_1933,Hyderabad,Regular,33,Amma Foods Non-Veg,Italian,4.2,23-07-2023,209.34
1939,287,User_287,Bangalore,Regular,1,Royal Kitchen Family Restaurant,Chinese,4.8,25-06-2023,686.75
1940,863,User_863,Bangalore,Gold,239,Sai Curry House North Indian,Indian,4.9,08-09-2023,800.01
1941,1889,User_1889,Pune,Regular,19,Classic Biryani Chinese,Indian,3.6,30-09-2023,1412.07
1942,962,User_962,Pune,Gold,368,Sri Dhaba Pure Veg,Indian,4.4,03-02-2023,695.06
1943,2631,User_2631,Bangalore,Regular,318,Hotel Tiffins Pure Veg,Indian,3.7,07-01-2023,551.95
1944,2999,User_2999,Pune,Regular,223,Amma Eatery Punjabi,Italian,3.4,05-06-2023,643.89
1945,1938,User_1938,Bangalore,Regular,344,Annapurna Kitchen North Indian,Indian,4.8,06-07-2023,1379.4
1946,950,User_950,Chennai,Regular,407,Grand Cafe Chinese,Mexican,4.6,03-10-2023,1389.72
1947,383,User_383,Hyderabad,Regular,157,Sai Restaurant Family Restaurant,Italian,4.5,09-09-2023,1190.42
1948,44,User_44,Chennai,Gold,265,Udupi Curry House Andhra,Chinese,4.2,10-11-2023,833.13
1949,626,User_626,Hyderabad,Gold,2,Royal Delights South Indian,Indian,4.1,10-09-2023,844.45
1950,1470,User_1470,Pune,Regular,203,New Kitchen Pure Veg,Chinese,3.8,08-05-2023,1138.54
1951,2003,User_2003,Chennai,Regular,98,Ruchi Dhaba Non-Veg,Indian,4.0,16-07-2023,242.59
1952,1547,User_1547,Bangalore,Regular,73,Spice Mess Andhra,Mexican,3.1,24-11-2023,581.2
1953,1946,User_1946,Pune,Regular,182,Annapurna Restaurant Andhra,Mexican,4.8,08-03-2023,633.27
1954,2265,User_2265,Pune,Gold,457,Sai Delights Multicuisine,Indian,3.0,01-10-2023,193.27
1955,890,User_890,Chennai,Gold,114,Ruchi Mess Andhra,Indian,3.9,31-08-2023,988.35
1956,1894,User_1894,Bangalore,Gold,264,Classic Curry House South Indian,Indian,4.3,18-12-2023,1052.69
1957,385,User_385,Bangalore,Gold,331,Spice Biryani Non-Veg,Mexican,3.4,30-04-2023,1212.22
1958,2873,User_2873,Pune,Gold,369,Amma Foods Chinese,Italian,3.0,05-03-2023,227.08
1959,1382,User_1382,Bangalore,Regular,20,Hotel Cafe Punjabi,Indian,3.7,29-06-2023,641.79
1960,1982,User_1982,Chennai,Gold,236,Hotel Eatery Non-Veg,Italian,4.2,11-01-2023,596.27
1961,296,User_296,Chennai,Regular,393,Classic Dhaba Andhra,Italian,4.1,24-03-2023,189.36
1962,2141,User_2141,Bangalore,Gold,280,Taste of Dhaba Andhra,Chinese,3.7,30-11-2023,338.8
1963,2870,User_2870,Bangalore,Regular,411,Swagath Delights Family Restaurant,Indian,4.3,22-04-2023,1233.85
1964,2134,User_2134,Hyderabad,Regular,231,New Dhaba Punjabi,Indian,4.1,05-06-2023,431.4
1965,399,User_399,Bangalore,Regular,422,Sai Curry House South Indian,Mexican,3.0,04-08-2023,576.32
1966,218,User_218,Hyderabad,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4,29-08-2023,1277.09
1967,2945,User_2945,Pune,Regular,456,Hotel Dhaba Chinese,Chinese,4.2,31-10-2023,999.81
1968,1508,User_1508,Pune,Gold,251,Grand Curry House Andhra,Chinese,3.9,28-02-2023,1415.74
1969,23,User_23,Chennai,Regular,49,Amma Curry House Punjabi,Italian,4.0,16-03-2023,473.7
1970,2771,User_2771,Chennai,Regular,362,Grand Mess Multicuisine,Indian,4.1,10-04-2023,328.65
1971,2020,User_2020,Bangalore,Regular,218,Sai Foods Pure Veg,Indian,4.1,07-10-2023,292.66
1972,2077,User_2077,Bangalore,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8,09-10-2023,855.46
1973,1943,User_1943,Bangalore,Regular,51,Sri Eatery South Indian,Italian,3.0,14-12-2023,691.41
1974,1120,User_1120,Hyderabad,Gold,488,New Biryani North Indian,Chinese,4.1,29-07-2023,1340.25
1975,1095,User_1095,Pune,Regular,7,Ruchi Biryani Punjabi,Italian,3.2,14-07-2023,451.63
1976,982,User_982,Hyderabad,Regular,118,Amma Mess Pure Veg,Mexican,3.8,11-10-2023,1385.79
1977,2733,User_2733,Hyderabad,Gold,199,Sri Eatery Chinese,Italian,3.4,20-05-2023,311.65
1978,168,User_168,Hyderabad,Gold,420,Ruchi Tiffins Chinese,Italian,4.0,27-01-2023,338.55
1979,1306,User_1306,Chennai,Gold,370,Swagath Cafe Multicuisine,Chinese,4.4,05-08-2023,297.2
1980,2053,User_2053,Hyderabad,Regular,346,Amma Dhaba Non-Veg,Indian,4.5,11-05-2023,1167.07
1981,963,User_963,Chennai,Gold,163,Spice Delights Multicuisine,Italian,4.2,09-03-2023,763.7
1982,949,User_949,Chennai,Regular,140,Royal Tiffins Punjabi,Italian,3.3,01-10-2023,1385.44
1983,1180,User_1180,Hyderabad,Regular,287,Amma Cafe South Indian,Chinese,4.7,23-07-2023,825.74
1984,1189,User_1189,Pune,Regular,239,Sai Curry House North Indian,Indian,4.9,01-09-2023,1068.27
1985,1780,User_1780,Pune,Regular,438,Grand Biryani Pure Veg,Italian,3.2,28-03-2023,611.02
1986,1467,User_1467,Pune,Regular,483,Darbar Restaurant Family Restaurant,Chinese,4.5,14-09-2023,1033.47
1987,2370,User_2370,Bangalore,Regular,476,Royal Curry House Multicuisine,Mexican,3.4,23-05-2023,1289.36
1988,2219,User_2219,Pune,Regular,276,Sri Kitchen Chinese,Italian,3.4,10-10-2023,925.67
1989,2053,User_2053,Hyderabad,Regular,114,Ruchi Mess Andhra,Indian,3.9,08-09-2023,958.56
1990,748,User_748,Pune,Regular,155,Udupi Biryani Family Restaurant,Mexican,3.1,23-03-2023,806.93
1991,179,User_179,Bangalore,Regular,234,Swagath Kitchen North Indian,Chinese,3.7,07-09-2023,1350.7
1992,1779,User_1779,Chennai,Regular,409,Royal Kitchen Chinese,Mexican,3.5,23-12-2023,1033.82
1993,1933,User_1933,Hyderabad,Regular,485,Grand Dhaba Andhra,Mexican,4.9,01-03-2023,143.42
1994,452,User_452,Bangalore,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,19-09-2023,125.75
1995,843,User_843,Pune,Gold,358,Udupi Cafe North Indian,Indian,5.0,06-06-2023,915.45
1996,1377,User_1377,Pune,Regular,6,Ruchi Restaurant South Indian,Chinese,4.8,23-12-2023,372.93
1997,2576,User_2576,Pune,Gold,63,Ruchi Foods South Indian,Italian,5.0,08-10-2023,720.81
1998,1614,User_1614,Chennai,Regular,132,Spice Tiffins Chinese,Indian,3.7,25-08-2023,1344.18
1999,1685,User_1685,Chennai,Regular,445,Udupi Restaurant Pure Veg,Indian,4.3,21-10-2023,861.65
2000,1397,User_1397,Bangalore,Gold,285,Ruchi Eatery North Indian,Mexican,4.8,19-11-2023,1265.48
2001,377,User_377,Bangalore,Gold,187,Royal Kitchen North Indian,Chinese,3.8,18-02-2023,362.91
2002,2619,User_2619,Bangalore,Regular,295,Sai Cafe South Indian,Chinese,3.1,12-01-2023,138.49
2003,1966,User_1966,Hyderabad,Regular,223,Amma Eatery Punjabi,Italian,3.4,13-12-2023,449.71
2004,1268,User_1268,Hyderabad,Gold,183,Taste of Biryani Non-Veg,Chinese,3.7,13-04-2023,339.14
2005,2723,User_2723,Chennai,Regular,426,Royal Foods Non-Veg,Chinese,3.5,09-09-2023,1161.36
2006,1195,User_1195,Chennai,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6,07-07-2023,1064.09
2007,962,User_962,Pune,Gold,159,Darbar Dhaba Punjabi,Mexican,4.9,18-06-2023,347.31
2008,1368,User_1368,Pune,Gold,130,Royal Restaurant South Indian,Indian,4.6,02-11-2023,1171.9
2009,2851,User_2851,Chennai,Gold,450,New Foods Chinese,Mexican,3.2,13-09-2023,684.08
2010,41,User_41,Bangalore,Regular,264,Classic Curry House South Indian,Indian,4.3,20-04-2023,599.41
2011,2491,User_2491,Bangalore,Gold,166,Classic Cafe Andhra,Chinese,4.6,13-09-2023,877.3
2012,2587,User_2587,Bangalore,Gold,439,Classic Cafe Family Restaurant,Mexican,3.1,12-03-2023,943.21
2013,569,User_569,Hyderabad,Gold,275,Classic Eatery South Indian,Italian,3.8,11-12-2023,1129.19
2014,573,User_573,Bangalore,Gold,260,Udupi Restaurant Family Restaurant,Indian,4.0,12-07-2023,1014.93
2015,1995,User_1995,Chennai,Gold,154,Spice Biryani Multicuisine,Chinese,4.7,14-07-2023,915.0
2016,2017,User_2017,Chennai,Gold,75,New Cafe South Indian,Chinese,4.2,03-01-2023,112.31
2017,1294,User_1294,Chennai,Regular,94,Taste of Eatery Andhra,Chinese,4.5,01-09-2023,338.58
2018,348,User_348,Pune,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3,06-08-2023,1003.06
2019,1301,User_1301,Hyderabad,Regular,440,Annapurna Kitchen North Indian,Mexican,3.8,13-07-2023,1239.36
2020,2369,User_2369,Chennai,Gold,69,Classic Tiffins Punjabi,Chinese,4.9,07-08-2023,606.7
2021,569,User_569,Hyderabad,Gold,339,Annapurna Eatery South Indian,Indian,3.1,19-06-2023,1346.57
2022,2506,User_2506,Bangalore,Gold,110,Amma Kitchen South Indian,Mexican,4.2,28-12-2023,1203.44
2023,1562,User_1562,Chennai,Regular,70,Swagath Delights Punjabi,Chinese,4.7,08-06-2023,1005.11
2024,2555,User_2555,Bangalore,Regular,285,Ruchi Eatery North Indian,Mexican,4.8,05-02-2023,1181.81
2025,439,User_439,Pune,Gold,83,Darbar Mess Pure Veg,Chinese,3.5,23-09-2023,312.74
2026,1065,User_1065,Chennai,Regular,146,Swagath Curry House Punjabi,Indian,4.8,03-05-2023,1278.03
2027,824,User_824,Hyderabad,Regular,233,Grand Cafe Family Restaurant,Italian,4.5,27-10-2023,1086.28
2028,726,User_726,Bangalore,Gold,439,Classic Cafe Family Restaurant,Mexican,3.1,28-06-2023,805.57
2029,2654,User_2654,Chennai,Regular,374,Annapurna Curry House Multicuisine,Mexican,3.6,09-01-2023,1423.18
2030,777,User_777,Chennai,Gold,268,Annapurna Biryani Multicuisine,Indian,3.8,15-03-2023,1401.77
2031,2449,User_2449,Pune,Gold,130,Royal Restaurant South Indian,Indian,4.6,26-05-2023,431.85
2032,69,User_69,Pune,Regular,479,Grand Mess Andhra,Indian,3.8,22-09-2023,486.12
2033,1889,User_1889,Pune,Regular,315,Swagath Curry House Chinese,Mexican,4.7,10-01-2023,398.02
2034,426,User_426,Pune,Regular,215,Spice Biryani Punjabi,Mexican,4.4,09-02-2023,440.33
2035,350,User_350,Chennai,Regular,409,Royal Kitchen Chinese,Mexican,3.5,01-05-2023,569.77
2036,2401,User_2401,Bangalore,Gold,5,Udupi Foods South Indian,Chinese,4.8,12-12-2023,1306.09
2037,136,User_136,Pune,Gold,94,Taste of Eatery Andhra,Chinese,4.5,27-06-2023,204.56
2038,2089,User_2089,Hyderabad,Gold,269,Udupi Mess Pure Veg,Indian,3.5,22-02-2023,162.47
2039,525,User_525,Bangalore,Gold,340,Ruchi Tiffins Punjabi,Chinese,4.9,07-05-2023,765.49
2040,2899,User_2899,Bangalore,Regular,93,Swagath Cafe Multicuisine,Chinese,4.9,24-04-2023,1353.86
2041,1928,User_1928,Chennai,Gold,97,Annapurna Delights Andhra,Mexican,3.7,17-06-2023,1294.16
2042,1948,User_1948,Pune,Regular,402,Sai Restaurant Andhra,Mexican,3.3,11-03-2023,443.07
2043,2022,User_2022,Bangalore,Regular,378,New Mess North Indian,Italian,4.4,27-08-2023,1182.56
2044,1531,User_1531,Bangalore,Gold,456,Hotel Dhaba Chinese,Chinese,4.2,03-01-2023,1362.94
2045,954,User_954,Chennai,Gold,407,Grand Cafe Chinese,Mexican,4.6,01-07-2023,564.22
2046,1725,User_1725,Bangalore,Gold,41,Classic Delights Pure Veg,Mexican,3.7,23-06-2023,1421.52
2047,1185,User_1185,Bangalore,Gold,293,Royal Eatery South Indian,Italian,3.0,18-12-2023,732.97
2048,2772,User_2772,Bangalore,Gold,156,Sri Tiffins North Indian,Italian,3.8,13-08-2023,685.5
2049,2404,User_2404,Hyderabad,Gold,386,Sai Cafe Andhra,Italian,4.3,05-05-2023,627.06
2050,2195,User_2195,Bangalore,Regular,32,Udupi Eatery North Indian,Italian,3.2,28-01-2023,348.85
2051,2971,User_2971,Hyderabad,Regular,287,Amma Cafe South Indian,Chinese,4.7,23-06-2023,959.46
2052,1214,User_1214,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2,25-09-2023,456.55
2053,1805,User_1805,Bangalore,Regular,238,New Foods South Indian,Chinese,4.7,05-02-2023,1055.77
2054,82,User_82,Hyderabad,Regular,117,Darbar Eatery North Indian,Indian,3.9,08-05-2023,561.86
2055,1486,User_1486,Hyderabad,Regular,135,Amma Eatery Non-Veg,Indian,3.7,29-04-2023,1131.96
2056,2133,User_2133,Pune,Regular,397,Amma Foods Family Restaurant,Indian,4.8,17-08-2023,260.67
2057,1222,User_1222,Chennai,Regular,444,Classic Cafe Family Restaurant,Chinese,4.7,13-06-2023,378.19
2058,2659,User_2659,Hyderabad,Gold,165,Udupi Kitchen Chinese,Mexican,4.3,06-07-2023,1300.93
2059,2519,User_2519,Chennai,Gold,15,Classic Cafe Multicuisine,Chinese,4.6,23-08-2023,666.33
2060,1487,User_1487,Bangalore,Gold,289,Sri Biryani Punjabi,Italian,4.8,25-02-2023,1047.12
2061,1762,User_1762,Bangalore,Regular,467,Sai Biryani South Indian,Italian,3.3,23-05-2023,1264.39
2062,2676,User_2676,Hyderabad,Gold,43,Sai Cafe North Indian,Chinese,4.9,05-09-2023,1223.64
2063,2779,User_2779,Chennai,Gold,252,New Eatery South Indian,Indian,3.7,09-05-2023,658.75
2064,1764,User_1764,Pune,Gold,361,Royal Dhaba Punjabi,Indian,4.5,18-11-2023,228.1
2065,2559,User_2559,Bangalore,Regular,232,New Dhaba Family Restaurant,Mexican,4.0,23-03-2023,520.63
2066,1487,User_1487,Bangalore,Gold,89,Amma Eatery Punjabi,Indian,4.3,05-10-2023,1200.63
2067,2412,User_2412,Chennai,Gold,305,Udupi Delights Multicuisine,Indian,4.6,06-04-2023,448.36
2068,1724,User_1724,Bangalore,Regular,368,Sri Dhaba Pure Veg,Indian,4.4,20-01-2023,1371.2
2069,1458,User_1458,Bangalore,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,30-04-2023,1064.58
2070,1401,User_1401,Hyderabad,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,08-05-2023,226.33
2071,2988,User_2988,Pune,Gold,272,New Dhaba Pure Veg,Indian,4.8,18-04-2023,971.51
2072,1522,User_1522,Chennai,Gold,399,Swagath Cafe Multicuisine,Chinese,3.2,29-08-2023,1003.01
2073,2102,User_2102,Bangalore,Gold,132,Spice Tiffins Chinese,Indian,3.7,03-02-2023,166.8
2074,330,User_330,Chennai,Regular,392,Classic Tiffins Chinese,Italian,3.3,27-08-2023,554.41
2075,1253,User_1253,Bangalore,Regular,202,Swagath Foods Chinese,Indian,4.7,26-05-2023,1447.42
2076,2397,User_2397,Chennai,Regular,61,Hotel Curry House North Indian,Italian,4.4,24-03-2023,414.67
2077,1340,User_1340,Bangalore,Gold,328,Ruchi Curry House Andhra,Mexican,4.6,17-03-2023,720.48
2078,1066,User_1066,Bangalore,Regular,225,Darbar Tiffins Chinese,Italian,4.2,01-03-2023,1445.62
2079,2564,User_2564,Pune,Gold,431,Udupi Tiffins Punjabi,Mexican,4.6,29-04-2023,401.95
2080,181,User_181,Hyderabad,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,08-05-2023,718.4
2081,1587,User_1587,Chennai,Regular,442,Sai Eatery Andhra,Italian,3.7,27-02-2023,836.59
2082,2554,User_2554,Hyderabad,Gold,157,Sai Restaurant Family Restaurant,Italian,4.5,29-12-2023,931.66
2083,2317,User_2317,Chennai,Gold,218,Sai Foods Pure Veg,Indian,4.1,27-07-2023,305.15
2084,584,User_584,Bangalore,Gold,394,Grand Tiffins South Indian,Mexican,3.5,08-05-2023,156.16
2085,2491,User_2491,Bangalore,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3,17-10-2023,1078.97
2086,141,User_141,Pune,Gold,342,Ruchi Cafe Chinese,Mexican,4.1,02-05-2023,753.89
2087,285,User_285,Hyderabad,Regular,212,Sai Delights North Indian,Indian,3.2,26-06-2023,320.77
2088,2250,User_2250,Pune,Gold,172,Darbar Eatery Family Restaurant,Italian,3.9,24-08-2023,374.22
2089,2600,User_2600,Pune,Gold,497,Hotel Delights South Indian,Mexican,4.4,01-02-2023,1361.6
2090,1248,User_1248,Hyderabad,Gold,282,Hotel Curry House Chinese,Indian,4.4,07-04-2023,207.49
2091,1850,User_1850,Chennai,Gold,384,Annapurna Biryani Andhra,Mexican,4.6,14-09-2023,1325.7
2092,1315,User_1315,Hyderabad,Gold,42,Udupi Mess North Indian,Chinese,3.2,09-08-2023,847.03
2093,2107,User_2107,Hyderabad,Gold,340,Ruchi Tiffins Punjabi,Chinese,4.9,25-11-2023,515.61
2094,1096,User_1096,Hyderabad,Regular,144,Darbar Biryani Andhra,Chinese,4.5,16-07-2023,988.83
2095,2793,User_2793,Bangalore,Gold,437,Swagath Tiffins Chinese,Indian,3.3,05-07-2023,1288.6
2096,2041,User_2041,Pune,Regular,314,New Eatery Punjabi,Indian,4.1,30-11-2023,277.75
2097,438,User_438,Pune,Regular,360,Taste of Restaurant Family Restaurant,Indian,4.8,09-10-2023,388.57
2098,404,User_404,Hyderabad,Gold,160,Hotel Tiffins Pure Veg,Chinese,4.2,14-02-2023,1370.08
2099,58,User_58,Bangalore,Regular,219,Taste of Cafe Andhra,Mexican,4.6,24-03-2023,295.3
2100,733,User_733,Chennai,Gold,394,Grand Tiffins South Indian,Mexican,3.5,16-01-2023,642.29
2101,1464,User_1464,Bangalore,Regular,13,Taste of Mess Punjabi,Indian,4.6,24-03-2023,145.35
2102,1376,User_1376,Hyderabad,Gold,90,Classic Biryani Pure Veg,Italian,4.8,18-03-2023,1436.13
2103,152,User_152,Chennai,Regular,309,Ruchi Curry House Multicuisine,Indian,4.5,17-11-2023,1393.87
2104,2536,User_2536,Bangalore,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,18-09-2023,1455.48
2105,2418,User_2418,Bangalore,Regular,472,Darbar Delights Family Restaurant,Chinese,4.3,25-12-2023,1420.8
2106,141,User_141,Pune,Gold,340,Ruchi Tiffins Punjabi,Chinese,4.9,10-12-2023,1169.33
2107,1897,User_1897,Chennai,Gold,206,Swagath Biryani Non-Veg,Mexican,3.2,11-11-2023,526.52
2108,1026,User_1026,Chennai,Gold,159,Darbar Dhaba Punjabi,Mexican,4.9,30-12-2023,976.27
2109,1822,User_1822,Bangalore,Gold,95,Classic Biryani North Indian,Indian,3.7,16-04-2023,555.78
2110,2511,User_2511,Chennai,Gold,194,New Dhaba Family Restaurant,Chinese,3.8,07-04-2023,1219.86
2111,1195,User_1195,Chennai,Gold,196,Hotel Curry House Chinese,Italian,5.0,23-12-2023,549.73
2112,2980,User_2980,Pune,Gold,26,Spice Eatery Family Restaurant,Chinese,4.6,24-05-2023,614.52
2113,2509,User_2509,Pune,Gold,399,Swagath Cafe Multicuisine,Chinese,3.2,19-10-2023,1114.37
2114,1486,User_1486,Hyderabad,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,08-07-2023,366.03
2115,2148,User_2148,Pune,Regular,324,Grand Delights Multicuisine,Mexican,4.5,04-02-2023,1084.06
2116,2595,User_2595,Bangalore,Regular,296,Grand Restaurant Multicuisine,Italian,3.8,29-06-2023,143.95
2117,2587,User_2587,Bangalore,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,17-07-2023,1491.9
2118,2376,User_2376,Hyderabad,Regular,183,Taste of Biryani Non-Veg,Chinese,3.7,28-12-2023,1199.49
